x,z,ee
-44,15,2.722491739
-44,15.5,2.679111952
-44,16,2.635947657
-44,16.5,2.593068278
-44,17,2.550537707
-44,17.5,2.508414433
-44,18,2.466751699
-44,18.5,2.425597689
-44,19,2.384995727
-44,19.5,2.344984506
-44,20,2.305598311
-43.5,-20,2.349064329
-43.5,-19.5,2.390449403
-43.5,-19,2.432527726
-43.5,-18.5,2.475264986
-43.5,-18,2.518622129
-43.5,-17.5,2.562555084
-43.5,-17,2.607014506
-43.5,-16.5,2.65194552
-43.5,-16,2.697287496
-43.5,-15.5,2.742973844
-43.5,-15,2.788931845
-43.5,-14.5,2.835082521
-43.5,-14,2.881340556
-43.5,-13.5,2.927614266
-43.5,-13,2.973805647
-43.5,-12.5,3.01981048
-43.5,-12,3.065518529
-43.5,-11.5,3.110813818
-43.5,-11,3.155575002
-43.5,-10.5,3.199675833
-43.5,-10,3.24298573
-43.5,-9.5,3.285370436
-43.5,-9,3.326692783
-43.5,-8.5,3.366813537
-43.5,-8,3.405592336
-43.5,-7.5,3.442888692
-43.5,-7,3.478563059
-43.5,-6.5,3.512477942
-43.5,-6,3.544499038
-43.5,-5.5,3.574496384
-43.5,-5,3.6023455
-43.5,-4.5,3.627928506
-43.5,-4,3.65113519
-43.5,-3.5,3.671864022
-43.5,-3,3.690023093
-43.5,-2.5,3.705530962
-43.5,-2,3.718317407
-43.5,-1.5,3.72832408
-43.5,-1,3.735505032
-43.5,-0.5,3.739827144
-43.5,0,3.741270418
-43.5,0.5,3.739828168
-43.5,1,3.735507076
-43.5,1.5,3.72832713
-43.5,2,3.718321447
-43.5,2.5,3.705535969
-43.5,3,3.690029041
-43.5,3.5,3.671870877
-43.5,4,3.651142916
-43.5,4.5,3.627937062
-43.5,5,3.602354843
-43.5,5.5,3.574506467
-43.5,6,3.544509812
-43.5,6.5,3.512489356
-43.5,7,3.478575061
-43.5,7.5,3.442901229
-43.5,8,3.405605355
-43.5,8.5,3.366826984
-43.5,9,3.326706606
-43.5,9.5,3.285384584
-43.5,10,3.243000152
-43.5,10.5,3.199690481
-43.5,11,3.155589828
-43.5,11.5,3.110828779
-43.5,12,3.065533582
-43.5,12.5,3.019825585
-43.5,13,2.973820767
-43.5,13.5,2.927629366
-43.5,14,2.881355603
-43.5,14.5,2.835097486
-43.5,15,2.7889467
-43.5,15.5,2.742988564
-43.5,16,2.697302059
-43.5,16.5,2.651959906
-43.5,17,2.607028696
-43.5,17.5,2.562569063
-43.5,18,2.518635882
-43.5,18.5,2.475278502
-43.5,19,2.432540994
-43.5,19.5,2.390462413
-43.5,20,2.349077075
-43,-20,2.393834824
-43,-19.5,2.437319215
-43,-19,2.481571591
-43,-18.5,2.526557885
-43,-18,2.572238931
-43,-17.5,2.618570153
-43,-17,2.665501242
-43,-16.5,2.712975865
-43,-16,2.760931375
-43,-15.5,2.809298561
-43,-15,2.858001426
-43,-14.5,2.906957002
-43,-14,2.956075228
-43,-13.5,3.005258884
-43,-13,3.054403592
-43,-12.5,3.103397904
-43,-12,3.152123484
-43,-11.5,3.200455374
-43,-11,3.248262384
-43,-10.5,3.295407581
-43,-10,3.3417489
-43,-9.5,3.387139865
-43,-9,3.431430432
-43,-8.5,3.474467932
-43,-8,3.516098117
-43,-7.5,3.556166299
-43,-7,3.594518555
-43,-6.5,3.631002988
-43,-6,3.66547103
-43,-5.5,3.69777875
-43,-5,3.727788157
-43,-4.5,3.755368477
-43,-4,3.78039737
-43,-3.5,3.802762083
-43,-3,3.822360513
-43,-2.5,3.839102166
-43,-2,3.852909007
-43,-1.5,3.863716187
-43,-1,3.871472641
-43,-0.5,3.876141556
-43,0,3.87770071
-43,0.5,3.876142671
-43,1,3.871474865
-43,1.5,3.863719507
-43,2,3.852913403
-43,2.5,3.839107613
-43,3,3.82236698
-43,3.5,3.802769533
-43,4,3.780405762
-43,4.5,3.755377765
-43,5,3.727798293
-43,5.5,3.69778968
-43,6,3.665482701
-43,6.5,3.631015341
-43,7,3.594531533
-43,7.5,3.556179843
-43,8,3.516112167
-43,8.5,3.474482429
-43,9,3.431445319
-43,9.5,3.387155085
-43,10,3.341764398
-43,10.5,3.295423304
-43,11,3.24827828
-43,11.5,3.200471396
-43,12,3.152139586
-43,12.5,3.103414044
-43,13,3.054419728
-43,13.5,3.00527498
-43,14,2.956091249
-43,14.5,2.906972916
-43,15,2.858017205
-43,15.5,2.80931418
-43,16,2.760946809
-43,16.5,2.712991094
-43,17,2.665516248
-43,17.5,2.618584919
-43,18,2.572253444
-43,18.5,2.526572132
-43,19,2.481585562
-43,19.5,2.437332902
-43,20,2.393848219
-42.5,-20,2.439909688
-42.5,-19.5,2.485597727
-42.5,-19,2.532135571
-42.5,-18.5,2.579489721
-42.5,-18,2.627621214
-42.5,-17.5,2.676485254
-42.5,-17,2.726030836
-42.5,-16.5,2.776200393
-42.5,-16,2.826929449
-42.5,-15.5,2.878146298
-42.5,-15,2.929771728
-42.5,-14.5,2.981718773
-42.5,-14,3.033892533
-42.5,-13.5,3.08619005
-42.5,-13,3.138500273
-42.5,-12.5,3.190704105
-42.5,-12,3.242674557
-42.5,-11.5,3.29427701
-42.5,-11,3.345369606
-42.5,-10.5,3.395803761
-42.5,-10,3.445424823
-42.5,-9.5,3.494072857
-42.5,-9,3.541583571
-42.5,-8.5,3.587789376
-42.5,-8,3.632520555
-42.5,-7.5,3.675606553
-42.5,-7,3.716877344
-42.5,-6.5,3.756164875
-42.5,-6,3.793304548
-42.5,-5.5,3.828136723
-42.5,-5,3.860508206
-42.5,-4.5,3.89027371
-42.5,-4,3.917297246
-42.5,-3.5,3.941453434
-42.5,-3,3.962628711
-42.5,-2.5,3.980722413
-42.5,-2,3.995647734
-42.5,-1.5,4.007332535
-42.5,-1,4.015720014
-42.5,-0.5,4.020769228
-42.5,0,4.02245546
-42.5,0.5,4.020770444
-42.5,1,4.015722439
-42.5,1.5,4.007336153
-42.5,2,3.995652524
-42.5,2.5,3.980728347
-42.5,3,3.962635752
-42.5,3.5,3.941461542
-42.5,4,3.917306374
-42.5,4.5,3.890283807
-42.5,5,3.860519216
-42.5,5.5,3.828148587
-42.5,6,3.793317205
-42.5,6.5,3.75617826
-42.5,7,3.716891392
-42.5,7.5,3.675621199
-42.5,8,3.632535733
-42.5,8.5,3.587805021
-42.5,9,3.541599619
-42.5,9.5,3.494089245
-42.5,10,3.445441491
-42.5,10.5,3.39582065
-42.5,11,3.345386661
-42.5,11.5,3.29429418
-42.5,12,3.242691791
-42.5,12.5,3.190721357
-42.5,13,3.1385175
-42.5,13.5,3.086207213
-42.5,14,3.033909595
-42.5,14.5,2.981735702
-42.5,15,2.929788493
-42.5,15.5,2.878162872
-42.5,16,2.826945808
-42.5,16.5,2.776216517
-42.5,17,2.726046705
-42.5,17.5,2.676500852
-42.5,18,2.627636528
-42.5,18.5,2.579504738
-42.5,19,2.532150282
-42.5,19.5,2.485612124
-42.5,20,2.439923764
-42,-20,2.487297751
-42,-19.5,2.535297896
-42,-19,2.58423735
-42,-18.5,2.634083566
-42,-18,2.684798161
-42,-17.5,2.736336473
-42,-17,2.788647132
-42,-16.5,2.841671633
-42,-16,2.895343915
-42,-15.5,2.949589976
-42,-15,3.004327512
-42,-14.5,3.059465599
-42,-14,3.114904445
-42,-13.5,3.170535198
-42,-13,3.226239849
-42,-12.5,3.281891233
-42,-12,3.337353146
-42,-11.5,3.392480588
-42,-11,3.447120151
-42,-10.5,3.501110553
-42,-10,3.554283337
-42,-9.5,3.60646373
-42,-9,3.657471662
-42,-8.5,3.707122947
-42,-8,3.755230604
-42,-7.5,3.801606315
-42,-7,3.846061989
-42,-6.5,3.888411405
-42,-6,3.928471921
-42,-5.5,3.966066191
-42,-5,4.001023886
-42,-4.5,4.033183356
-42,-4,4.062393231
-42,-3.5,4.088513912
-42,-3,4.111418942
-42,-2.5,4.130996231
-42,-2,4.147149124
-42,-1.5,4.159797314
-42,-1,4.168877575
-42,-0.5,4.174344339
-42,0,4.176170102
-42,0.5,4.174345667
-42,1,4.168880222
-42,1.5,4.159801265
-42,2,4.147154353
-42,2.5,4.131002705
-42,3,4.111426622
-42,3.5,4.08852275
-42,4,4.062403174
-42,4.5,4.033194347
-42,5,4.001035862
-42,5.5,3.966079086
-42,6,3.928485664
-42,6.5,3.888425926
-42,7,3.846077214
-42,7.5,3.801622172
-42,8,3.755247018
-42,8.5,3.707139847
-42,9,3.657488977
-42,9.5,3.60648139
-42,10,3.554301277
-42,10.5,3.501128708
-42,11,3.447138462
-42,11.5,3.392498998
-42,12,3.3373716
-42,12.5,3.281909683
-42,13,3.226258249
-42,13.5,3.170553506
-42,14,3.114922623
-42,14.5,3.059483611
-42,15,3.004345327
-42,15.5,2.949607567
-42,16,2.895361257
-42,16.5,2.841688704
-42,17,2.788663914
-42,17.5,2.736352949
-42,18,2.684814319
-42,18.5,2.634099394
-42,19,2.584252838
-42,19.5,2.535313038
-42,20,2.48731254
-41.5,-20,2.536004212
-41.5,-19.5,2.586429007
-41.5,-19,2.637890934
-41.5,-18.5,2.690358859
-41.5,-18,2.743795419
-41.5,-17.5,2.798156522
-41.5,-17,2.85339084
-41.5,-16.5,2.909439304
-41.5,-16,2.9662346
-41.5,-15.5,3.023700697
-41.5,-15,3.081752398
-41.5,-14.5,3.140294934
-41.5,-14,3.199223626
-41.5,-13.5,3.258423614
-41.5,-13,3.317769682
-41.5,-12.5,3.377126194
-41.5,-12,3.436347162
-41.5,-11.5,3.495276453
-41.5,-11,3.553748165
-41.5,-10.5,3.611587182
-41.5,-10,3.668609904
-41.5,-9.5,3.724625188
-41.5,-9,3.779435465
-41.5,-8.5,3.832838064
-41.5,-8,3.884626701
-41.5,-7.5,3.934593135
-41.5,-7,3.982528955
-41.5,-6.5,4.028227475
-41.5,-6,4.071485691
-41.5,-5.5,4.112106267
-41.5,-5,4.149899515
-41.5,-4.5,4.18468531
-41.5,-4,4.216294927
-41.5,-3.5,4.24457274
-41.5,-3,4.269377778
-41.5,-2.5,4.290585109
-41.5,-2,4.308087032
-41.5,-1.5,4.321794089
-41.5,-1,4.331635872
-41.5,-0.5,4.337561648
-41.5,0,4.339540804
-41.5,0.5,4.337563101
-41.5,1,4.331638768
-41.5,1.5,4.32179841
-41.5,2,4.308092749
-41.5,2.5,4.290592184
-41.5,3,4.269386166
-41.5,3.5,4.244582388
-41.5,4,4.216305776
-41.5,4.5,4.184697293
-41.5,5,4.14991256
-41.5,5.5,4.112120301
-41.5,6,4.071500635
-41.5,6.5,4.028243249
-41.5,7,3.982545477
-41.5,7.5,3.934610322
-41.5,8,3.884644472
-41.5,8.5,3.832856338
-41.5,9,3.779454165
-41.5,9.5,3.724644236
-41.5,10,3.668629229
-41.5,10.5,3.611606713
-41.5,11,3.553767837
-41.5,11.5,3.495296204
-41.5,12,3.436366935
-41.5,12.5,3.377145936
-41.5,13,3.317789343
-41.5,13.5,3.25844315
-41.5,14,3.199242997
-41.5,14.5,3.140314103
-41.5,15,3.081771333
-41.5,15.5,3.02371937
-41.5,16,2.966252985
-41.5,16.5,2.909457379
-41.5,17,2.853408588
-41.5,17.5,2.798173925
-41.5,18,2.743812466
-41.5,18.5,2.690375539
-41.5,19,2.637907238
-41.5,19.5,2.586444928
-41.5,20,2.536019747
-41,-20,2.586030169
-41,-19.5,2.638996155
-41,-19,2.693106096
-41,-18.5,2.748330797
-41,-18,2.804634448
-41,-17.5,2.861974048
-41,-17,2.920298809
-41,-16.5,2.979549567
-41,-16,3.039658178
-41,-15.5,3.10054695
-41,-15,3.162128081
-41,-14.5,3.224303155
-41,-14,3.28696269
-41,-13.5,3.349985769
-41,-13,3.413239768
-41,-12.5,3.476580207
-41,-12,3.539850743
-41,-11.5,3.602883337
-41,-11,3.665498596
-41,-10.5,3.727506334
-41,-10,3.788706343
-41,-9.5,3.848889401
-41,-9,3.907838514
-41,-8.5,3.965330388
-41,-8,4.021137112
-41,-7.5,4.075028049
-41,-7,4.126771889
-41,-6.5,4.176138825
-41,-6,4.222902826
-41,-5.5,4.266843934
-41,-5,4.30775055
-41,-4.5,4.345421651
-41,-4,4.3796689
-41,-3.5,4.410318591
-41,-3,4.437213414
-41,-2.5,4.46021401
-41,-2,4.479200298
-41,-1.5,4.494072588
-41,-1,4.504752456
-41,-0.5,4.511183419
-41,0,4.513331402
-41,0.5,4.511185012
-41,1,4.50475563
-41,1.5,4.494077321
-41,2,4.479206559
-41,2.5,4.460221755
-41,3,4.437222592
-41,3.5,4.410329142
-41,4,4.379680755
-41,4.5,4.345434735
-41,5,4.307764782
-41,5.5,4.266859231
-41,6,4.222919099
-41,6.5,4.176155982
-41,7,4.126789839
-41,7.5,4.0750467
-41,8,4.021156373
-41,8.5,3.96535017
-41,9,3.90785873
-41,9.5,3.848909965
-41,10,3.788727176
-41,10.5,3.727527361
-41,11,3.665519745
-41,11.5,3.602904541
-41,12,3.53987194
-41,12.5,3.476601339
-41,13,3.413260785
-41,13.5,3.350006623
-41,14,3.286983338
-41,14.5,3.22432356
-41,15,3.162148209
-41,15.5,3.100566773
-41,16,3.03967767
-41,16.5,2.979568705
-41,17,2.920317577
-41,17.5,2.861992429
-41,18,2.804652431
-41,18.5,2.748348371
-41,19,2.693123255
-41,19.5,2.639012893
-41,20,2.586046484
-40.5,-20,2.637372107
-40.5,-19.5,2.692999689
-40.5,-19,2.749887754
-40.5,-18.5,2.808009669
-40.5,-18,2.867331802
-40.5,-17.5,2.92781286
-40.5,-17,2.989403205
-40.5,-16.5,3.052044154
-40.5,-16,3.115667275
-40.5,-15.5,3.180193691
-40.5,-15,3.245533399
-40.5,-14.5,3.311584641
-40.5,-14,3.378233316
-40.5,-13.5,3.445352488
-40.5,-13,3.512801994
-40.5,-12.5,3.58042818
-40.5,-12,3.648063805
-40.5,-11.5,3.71552813
-40.5,-11,3.782627221
-40.5,-10.5,3.849154494
-40.5,-10,3.914891521
-40.5,-9.5,3.97960911
-40.5,-9,4.043068672
-40.5,-8.5,4.105023861
-40.5,-8,4.165222492
-40.5,-7.5,4.223408694
-40.5,-7,4.279325274
-40.5,-6.5,4.332716248
-40.5,-6,4.383329471
-40.5,-5.5,4.430919316
-40.5,-5,4.475249332
-40.5,-4.5,4.516094814
-40.5,-4,4.553245234
-40.5,-3.5,4.586506475
-40.5,-3,4.615702832
-40.5,-2.5,4.64067875
-40.5,-2,4.661300299
-40.5,-1.5,4.677456374
-40.5,-1,4.689059637
-40.5,-0.5,4.696047225
-40.5,0,4.698381228
-40.5,0.5,4.696048974
-40.5,1,4.689063122
-40.5,1.5,4.677461569
-40.5,2,4.661307168
-40.5,2.5,4.640687244
-40.5,3,4.615712892
-40.5,3.5,4.586518032
-40.5,4,4.55325821
-40.5,4.5,4.516109124
-40.5,5,4.475264884
-40.5,5.5,4.430936015
-40.5,6,4.383347215
-40.5,6.5,4.332734936
-40.5,7,4.279344802
-40.5,7.5,4.223428959
-40.5,8,4.165243393
-40.5,8.5,4.105045298
-40.5,9,4.043090547
-40.5,9.5,3.979631332
-40.5,10,3.914914
-40.5,10.5,3.849177149
-40.5,11,3.782649973
-40.5,11.5,3.715550907
-40.5,12,3.64808654
-40.5,12.5,3.580450812
-40.5,13,3.512824468
-40.5,13.5,3.445374755
-40.5,14,3.378255331
-40.5,14.5,3.311606365
-40.5,15,3.245554799
-40.5,15.5,3.180214736
-40.5,16,3.11568794
-40.5,16.5,3.052064418
-40.5,17,2.98942305
-40.5,17.5,2.927832272
-40.5,18,2.86735077
-40.5,18.5,2.808028184
-40.5,19,2.74990581
-40.5,19.5,2.693017282
-40.5,20,2.637389235
-40,-20,2.690021351
-40,-19.5,2.748434601
-40,-19,2.808235311
-40,-18.5,2.869400128
-40,-18,2.93189833
-40,-17.5,2.99569107
-40,-17,3.060730587
-40,-16.5,3.126959391
-40,-16,3.194309433
-40,-15.5,3.262701267
-40,-15,3.332043234
-40,-14.5,3.402230669
-40,-14,3.473145164
-40,-13.5,3.544653918
-40,-13,3.616609192
-40,-12.5,3.688847902
-40,-12,3.761191403
-40,-11.5,3.833445466
-40,-11,3.90540052
-40,-10.5,3.976832164
-40,-10,4.047501987
-40,-9.5,4.117158723
-40,-9,4.185539744
-40,-8.5,4.252372902
-40,-8,4.317378696
-40,-7.5,4.380272747
-40,-7,4.440768537
-40,-6.5,4.498580346
-40,-6,4.553426334
-40,-5.5,4.605031669
-40,-5,4.653131638
-40,-4.5,4.697474644
-40,-4,4.737825019
-40,-3.5,4.77396559
-40,-3,4.805699945
-40,-2.5,4.83285438
-40,-2,4.855279503
-40,-1.5,4.872851527
-40,-1,4.885473246
-40,-0.5,4.893074755
-40,0,4.895613925
-40,0.5,4.893076679
-40,1,4.885477079
-40,1.5,4.872857239
-40,2,4.855287053
-40,2.5,4.832863712
-40,3,4.805710992
-40,3.5,4.773978272
-40,4,4.737839247
-40,4.5,4.697490321
-40,5,4.65314866
-40,5.5,4.605049926
-40,6,4.553445713
-40,6.5,4.498600731
-40,7,4.440789811
-40,7.5,4.380294795
-40,8,4.317401403
-40,8.5,4.252396158
-40,9,4.185563441
-40,9.5,4.117182758
-40,10,4.047526264
-40,10.5,3.976856591
-40,11,3.905425013
-40,11.5,3.833469946
-40,12,3.7612158
-40,12.5,3.688872151
-40,13,3.616633233
-40,13.5,3.544677701
-40,14,3.473168642
-40,14.5,3.402253802
-40,15,3.332065988
-40,15.5,3.262723611
-40,16,3.194331342
-40,16.5,3.126980845
-40,17,3.060751569
-40,17.5,2.995711567
-40,18,2.931918333
-40,18.5,2.869419629
-40,19,2.808254306
-40,19.5,2.748453087
-40,20,2.690039328
-39.5,-20,2.743963486
-39.5,-19.5,2.80528988
-39.5,-19,2.868141927
-39.5,-18.5,2.932500386
-39.5,-18,2.998338297
-39.5,-17.5,3.065620129
-39.5,-17,3.134300869
-39.5,-16.5,3.204325081
-39.5,-16,3.275625927
-39.5,-15.5,3.348124181
-39.5,-15,3.42172723
-39.5,-14.5,3.496328108
-39.5,-14,3.571804575
-39.5,-13.5,3.648018264
-39.5,-13,3.724813954
-39.5,-12.5,3.80201898
-39.5,-12,3.879442851
-39.5,-11.5,3.956877088
-39.5,-11,4.034095359
-39.5,-10.5,4.110853934
-39.5,-10,4.1868925
-39.5,-9.5,4.261935379
-39.5,-9,4.33569316
-39.5,-8.5,4.407864748
-39.5,-8,4.478139839
-39.5,-7.5,4.546201759
-39.5,-7,4.611730652
-39.5,-6.5,4.674406918
-39.5,-6,4.733914831
-39.5,-5.5,4.789946232
-39.5,-5,4.842204182
-39.5,-4.5,4.890406478
-39.5,-4,4.934288927
-39.5,-3.5,4.9736083
-39.5,-3,5.0081449
-39.5,-2.5,5.037704719
-39.5,-2,5.062121176
-39.5,-1.5,5.081256462
-39.5,-1,5.095002521
-39.5,-0.5,5.103281741
-39.5,0,5.10604739
-39.5,0.5,5.103283861
-39.5,1,5.095006745
-39.5,1.5,5.081262756
-39.5,2,5.062129492
-39.5,2.5,5.037714992
-39.5,3,5.008157053
-39.5,3.5,4.973622242
-39.5,4,4.934304556
-39.5,4.5,4.890423682
-39.5,5,4.842222843
-39.5,5.5,4.789966226
-39.5,6,4.733936028
-39.5,6.5,4.674429187
-39.5,7,4.611753861
-39.5,7.5,4.546225778
-39.5,8,4.47816454
-39.5,8.5,4.407890007
-39.5,9,4.335718856
-39.5,9.5,4.2619614
-39.5,10,4.18691874
-39.5,10.5,4.110880293
-39.5,11,4.034121745
-39.5,11.5,3.956903416
-39.5,12,3.879469045
-39.5,12.5,3.802044972
-39.5,13,3.724839681
-39.5,13.5,3.648043673
-39.5,14,3.571829618
-39.5,14.5,3.496352744
-39.5,15,3.421751424
-39.5,15.5,3.348147904
-39.5,16,3.275649155
-39.5,16.5,3.204347793
-39.5,17,3.134323051
-39.5,17.5,3.065641769
-39.5,18,2.998359386
-39.5,18.5,2.932520919
-39.5,19,2.868161903
-39.5,19.5,2.805309297
-39.5,20,2.743982348
-39,-20,2.799177745
-39,-19.5,2.863547816
-39,-19,2.929593743
-39,-18.5,2.997301349
-39,-18,3.066648426
-39,-17.5,3.137603774
-39,-17,3.210126165
-39,-16.5,3.284163249
-39,-16,3.359650424
-39,-15.5,3.436509656
-39,-15,3.514648292
-39,-14.5,3.593957878
-39,-14,3.674313008
-39,-13.5,3.755570244
-39,-13,3.83756715
-39,-12.5,3.920121475
-39,-12,4.003030548
-39,-11.5,4.086070933
-39,-11,4.168998411
-39,-10.5,4.251548334
-39,-10,4.333436406
-39,-9.5,4.414359951
-39,-9,4.493999675
-39,-8.5,4.572021958
-39,-8,4.648081662
-39,-7.5,4.721825417
-39,-7,4.792895338
-39,-6.5,4.860933079
-39,-6,4.925584113
-39,-5.5,4.986502106
-39,-5,5.043353259
-39,-4.5,5.095820452
-39,-4,5.143607076
-39,-3.5,5.186440448
-39,-3,5.224074715
-39,-2.5,5.256293234
-39,-2,5.282910409
-39,-1.5,5.303773044
-39,-1,5.31876127
-39,-0.5,5.327789138
-39,0,5.330804959
-39,0.5,5.32779148
-39,1,5.318765936
-39,1.5,5.303779994
-39,2,5.282919587
-39,2.5,5.256304566
-39,3,5.224088112
-39,3.5,5.186455805
-39,4,5.143624277
-39,4.5,5.095839368
-39,5,5.043373756
-39,5.5,4.986524039
-39,6,4.925607336
-39,6.5,4.860957444
-39,7,4.792920695
-39,7.5,4.721851619
-39,8,4.648108565
-39,8.5,4.572049424
-39,9,4.49402757
-39,9.5,4.414388151
-39,10,4.333464793
-39,10.5,4.251576799
-39,11,4.169026855
-39,11.5,4.086099264
-39,12,4.003058685
-39,12.5,3.920149346
-39,13,3.83759469
-39,13.5,3.755597397
-39,14,3.674339724
-39,14.5,3.593984118
-39,15,3.51467402
-39,15.5,3.436534843
-39,16,3.359675047
-39,16.5,3.28418729
-39,17,3.21014961
-39,17.5,3.137626614
-39,18,3.066670655
-39,18.5,2.997322964
-39,19,2.929614744
-39,19.5,2.863568205
-39,20,2.799197526
-38.5,-20,2.855636359
-38.5,-19.5,2.923183269
-38.5,-19,2.992569054
-38.5,-18.5,3.063785684
-38.5,-18,3.136816848
-38.5,-17.5,3.211636862
-38.5,-17,3.2882095
-38.5,-16.5,3.366486742
-38.5,-16,3.446407453
-38.5,-15.5,3.527896005
-38.5,-15,3.61086086
-38.5,-14.5,3.695193132
-38.5,-14,3.780765175
-38.5,-13.5,3.867429218
-38.5,-13,3.955016103
-38.5,-12.5,4.043334182
-38.5,-12,4.132168431
-38.5,-11.5,4.221279856
-38.5,-11,4.310405252
-38.5,-10.5,4.399257407
-38.5,-10,4.48752581
-38.5,-9.5,4.574877924
-38.5,-9,4.660961085
-38.5,-8.5,4.745405052
-38.5,-8,4.827825191
-38.5,-7.5,4.907826294
-38.5,-7,4.985006935
-38.5,-6.5,5.058964272
-38.5,-6,5.129299154
-38.5,-5.5,5.195621356
-38.5,-5,5.257554759
-38.5,-4.5,5.314742291
-38.5,-4,5.366850448
-38.5,-3.5,5.413573243
-38.5,-3,5.454635506
-38.5,-2.5,5.489795466
-38.5,-2,5.518846652
-38.5,-1.5,5.541619166
-38.5,-1,5.557980453
-38.5,-0.5,5.567835694
-38.5,0,5.571127966
-38.5,0.5,5.567838287
-38.5,1,5.557985617
-38.5,1.5,5.541626856
-38.5,2,5.518856803
-38.5,2.5,5.489807993
-38.5,3,5.454650305
-38.5,3.5,5.413590194
-38.5,4,5.366869416
-38.5,4.5,5.31476313
-38.5,5,5.257577312
-38.5,5.5,5.19564546
-38.5,6,5.129324642
-38.5,6.5,5.058990973
-38.5,7,4.985034681
-38.5,7.5,4.907854918
-38.5,8,4.827854531
-38.5,8.5,4.745434953
-38.5,9,4.6609914
-38.5,9.5,4.574908513
-38.5,10,4.487556546
-38.5,10.5,4.399288171
-38.5,11,4.310435934
-38.5,11.5,4.22131036
-38.5,12,4.132198671
-38.5,12.5,4.04336408
-38.5,13,3.955045592
-38.5,13.5,3.86745824
-38.5,14,3.780793682
-38.5,14.5,3.695221081
-38.5,15,3.610888217
-38.5,15.5,3.527922744
-38.5,16,3.446433551
-38.5,16.5,3.366512184
-38.5,17,3.288234274
-38.5,17.5,3.211660962
-38.5,18,3.13684027
-38.5,18.5,3.063808429
-38.5,19,2.992591124
-38.5,19.5,2.923204669
-38.5,20,2.855657097
-38,-20,2.913303897
-38,-19.5,2.984162903
-38,-19,3.057037425
-38,-18.5,3.131926818
-38,-18,3.208821973
-38,-17.5,3.287704097
-38,-17,3.368543397
-38,-16.5,3.451297652
-38,-16,3.535910685
-38,-15.5,3.62231076
-38,-15,3.710408894
-38,-14.5,3.800097139
-38,-14,3.891246841
-38,-13.5,3.983706937
-38,-13,4.077302339
-38,-12.5,4.171832462
-38,-12,4.267069983
-38,-11.5,4.362759906
-38,-11,4.458619027
-38,-10.5,4.554335908
-38,-10,4.649571438
-38,-9.5,4.743960081
-38,-9,4.837111882
-38,-8.5,4.92861528
-38,-8,5.018040738
-38,-7.5,5.104945169
-38,-7,5.188877083
-38,-6.5,5.269382307
-38,-6,5.346010126
-38,-5.5,5.418319605
-38,-5,5.485885838
-38,-4.5,5.548305891
-38,-4,5.605204173
-38,-3.5,5.656237053
-38,-3,5.701096582
-38,-2.5,5.739513279
-38,-2,5.771257992
-38,-1.5,5.796142974
-38,-1,5.814022326
-38,-0.5,5.824792036
-38,0,5.828389814
-38,0.5,5.824794913
-38,1,5.814028054
-38,1.5,5.796151502
-38,2,5.771269245
-38,2.5,5.739527157
-38,3,5.701112966
-38,3.5,5.656255803
-38,4,5.605225135
-38,4.5,5.548328894
-38,5,5.485910703
-38,5.5,5.418346144
-38,6,5.346038148
-38,6.5,5.269411617
-38,7,5.18890749
-38,7.5,5.104976485
-38,8,5.018072779
-38,8.5,4.928647874
-38,9,4.837144864
-38,9.5,4.743993297
-38,10,4.649604746
-38,10.5,4.55436918
-38,11,4.458652146
-38,11.5,4.362792768
-38,12,4.267102497
-38,12.5,4.171864545
-38,13,4.077333923
-38,13.5,3.983737963
-38,14,3.891277259
-38,14.5,3.800126909
-38,15,3.710437983
-38,15.5,3.622339142
-38,16,3.535938342
-38,16.5,3.451324571
-38,17,3.36856957
-38,17.5,3.287729519
-38,18,3.208846644
-38,18.5,3.131950743
-38,19,3.057060609
-38,19.5,2.984185355
-38,20,2.913325626
-37.5,-20,2.972136572
-37.5,-19.5,3.046444383
-37.5,-19,3.122958772
-37.5,-18.5,3.201687876
-37.5,-18,3.282631278
-37.5,-17.5,3.36577866
-37.5,-17,3.451108326
-37.5,-16.5,3.538585587
-37.5,-16,3.628161011
-37.5,-15.5,3.719768555
-37.5,-15,3.813323587
-37.5,-14.5,3.908720821
-37.5,-14,4.005832213
-37.5,-13.5,4.104504842
-37.5,-13,4.204558857
-37.5,-12.5,4.305785557
-37.5,-12,4.407945681
-37.5,-11.5,4.51076804
-37.5,-11,4.613948575
-37.5,-10.5,4.717149992
-37.5,-10,4.820002091
-37.5,-9.5,4.922102908
-37.5,-9,5.023020792
-37.5,-8.5,5.122297485
-37.5,-8,5.219452238
-37.5,-7.5,5.313986966
-37.5,-7,5.405392341
-37.5,-6.5,5.493154666
-37.5,-6,5.576763318
-37.5,-5.5,5.655718455
-37.5,-5,5.729538648
-37.5,-4.5,5.797768099
-37.5,-4,5.859983104
